,date,daily new cases,daily deaths,Hospitalised Cases,Severe Cases,Cases In ICUs,Incubated Cases,PCR_daily tests performed,RA_daily tests performed,total_daily tests performed,total cases,total deaths,total PCR tests,total RA tests,total tests,Notes,perc_hosp_unvaccinated,perc_hosp_vaccinated,Hospitalizations from reports,n_hospitalized_unvaccinated,n_hospitalized_vaccinated
405,2021-04-18,852,3.0,271.0,67.0,36.0,32.0,5638.0,53404.0,59042.0,56259,313,1014463.0,3586894.0,4601357.0,,,,,,
406,2021-04-19,822,3.0,284.0,68.0,35.0,30.0,5125.0,54641.0,59766.0,57081,316,1019588.0,3641535.0,4661123.0,,,,,,
407,2021-04-20,941,1.0,277.0,68.0,37.0,30.0,6815.0,49953.0,56768.0,58022,317,1026403.0,3691488.0,4717891.0,,,,,,
408,2021-04-21,843,1.0,291.0,71.0,39.0,33.0,4920.0,48104.0,53024.0,58865,318,1031323.0,3739592.0,4770915.0,,,,,,
409,2021-04-22,927,1.0,296.0,74.0,38.0,33.0,6516.0,49050.0,55566.0,59792,319,1037839.0,3788642.0,4826481.0,,,,,,
410,2021-04-23,889,1.0,297.0,70.0,36.0,32.0,6971.0,59663.0,66634.0,60681,320,1044810.0,3848305.0,4893115.0,,,,,,
411,2021-04-24,895,1.0,292.0,70.0,36.0,33.0,7330.0,51129.0,58459.0,61576,321,1052140.0,3899434.0,4951574.0,,,,,,
412,2021-04-25,773,0.0,301.0,74.0,38.0,32.0,3333.0,53529.0,56862.0,62349,321,1055473.0,3952963.0,5008436.0,,,,,,
413,2021-04-26,611,3.0,300.0,78.0,39.0,36.0,8829.0,41772.0,50601.0,62960,324,1064302.0,3994735.0,5059037.0,,,,,,
414,2021-04-27,760,2.0,292.0,73.0,38.0,31.0,8297.0,34580.0,42877.0,63720,326,1072599.0,4029315.0,5101914.0,,,,,,
415,2021-04-28,845,3.0,285.0,75.0,39.0,36.0,6065.0,34746.0,40811.0,64565,329,1078664.0,4064061.0,5142725.0,,,,,,
416,2021-04-29,668,3.0,279.0,75.0,39.0,36.0,6705.0,30620.0,37325.0,65233,332,1085369.0,4094681.0,5180050.0,,,,,,
417,2021-04-30,676,5.0,275.0,70.0,36.0,32.0,6976.0,40645.0,47621.0,65909,337,1092345.0,4135326.0,5227671.0,,,,,,
418,2021-05-01,463,1.0,274.0,71.0,37.0,29.0,7076.0,24601.0,31677.0,66372,338,1099421.0,4159927.0,5259348.0,,,,,,
419,2021-05-02,58,2.0,292.0,72.0,37.0,29.0,6112.0,46.0,6158.0,66430,340,1105533.0,4159973.0,5265506.0,,,,,,
420,2021-05-03,481,7.0,276.0,66.0,33.0,28.0,3865.0,28534.0,32399.0,66911,347,1109398.0,4188507.0,5297905.0,,,,,,
421,2021-05-04,509,5.0,263.0,65.0,32.0,26.0,4537.0,57922.0,62459.0,67420,352,1113935.0,4246429.0,5360364.0,,,,,,
422,2021-05-05,562,2.0,246.0,67.0,32.0,28.0,6001.0,51313.0,57314.0,67982,354,1119936.0,4297742.0,5417678.0,,,,,,
423,2021-05-06,460,1.0,247.0,63.0,33.0,30.0,6432.0,35800.0,42232.0,68442,355,1126368.0,4333542.0,5459910.0,,,,,,
424,2021-05-07,324,4.0,237.0,59.0,32.0,30.0,5920.0,50500.0,56420.0,68766,359,1132288.0,4384042.0,5516330.0,,,,,,
425,2021-05-08,397,2.0,233.0,59.0,34.0,31.0,6067.0,65184.0,71251.0,69163,361,1138355.0,4449226.0,5587581.0,,,,,,
426,2021-05-09,269,2.0,224.0,62.0,35.0,32.0,7110.0,102736.0,109846.0,69432,363,1145465.0,4551962.0,5697427.0,,,,,,
427,2021-05-10,276,1.0,207.0,64.0,34.0,31.0,8373.0,75045.0,83418.0,69708,364,1153838.0,4627007.0,5780845.0,,,,,,
428,2021-05-11,390,2.0,189.0,57.0,36.0,32.0,7113.0,58435.0,65548.0,70098,366,1160951.0,4685442.0,5846393.0,,,,,,
429,2021-05-12,260,2.0,173.0,56.0,35.0,29.0,4550.0,50266.0,54816.0,70358,368,1165501.0,4735708.0,5901209.0,,,,,,
430,2021-05-13,213,1.0,167.0,54.0,34.0,32.0,5079.0,69847.0,74926.0,70571,369,1170580.0,4805555.0,5976135.0,,,,,,
431,2021-05-14,171,4.0,155.0,51.0,28.0,24.0,5195.0,87628.0,92823.0,70742,373,1175775.0,4893183.0,6068958.0,,,,,,
432,2021-05-15,157,0.0,156.0,51.0,31.0,28.0,4966.0,78372.0,83338.0,70899,373,1180741.0,4971555.0,6152296.0,,,,,,
433,2021-05-16,165,0.0,157.0,50.0,31.0,27.0,2047.0,61751.0,63798.0,71064,373,1182788.0,5033306.0,6216094.0,,,,,,
434,2021-05-17,167,2.0,150.0,46.0,32.0,27.0,10564.0,51740.0,62304.0,71231,375,1193352.0,5085046.0,6278398.0,,,,,,
435,2021-05-18,167,1.0,148.0,49.0,33.0,26.0,5194.0,40404.0,45598.0,71398,376,1198546.0,5125450.0,6323996.0,,,,,,
436,2021-05-19,135,0.0,148.0,47.0,33.0,29.0,5015.0,39279.0,44294.0,71533,376,1203561.0,5164729.0,6368290.0,,,,,,
437,2021-05-20,77,2.0,134.0,48.0,31.0,28.0,4651.0,44713.0,49364.0,71610,378,1208212.0,5209442.0,6417654.0,,,,,,
438,2021-05-21,135,2.0,120.0,48.0,32.0,28.0,5700.0,73845.0,79545.0,71745,380,1213912.0,5283287.0,6497199.0,,,,,,
439,2021-05-22,91,1.0,115.0,44.0,30.0,28.0,5051.0,56558.0,61609.0,71836,381,1218963.0,5339845.0,6558808.0,,,,,,
440,2021-05-23,75,1.0,115.0,42.0,30.0,26.0,5146.0,55362.0,60508.0,71911,382,1224109.0,5395207.0,6619316.0,,,,,,
441,2021-05-24,100,3.0,106.0,43.0,32.0,26.0,6742.0,46073.0,52815.0,72011,385,1230851.0,5441280.0,6672131.0,,,,,,
442,2021-05-25,79,2.0,97.0,37.0,29.0,24.0,5035.0,38312.0,43347.0,72090,387,1235886.0,5479592.0,6715478.0,,,,,,
443,2021-05-26,69,1.0,95.0,35.0,27.0,22.0,5554.0,36222.0,41776.0,72159,388,1241440.0,5515814.0,6757254.0,,,,,,
444,2021-05-27,75,1.0,82.0,34.0,24.0,20.0,4403.0,40110.0,44513.0,72234,389,1245843.0,5555924.0,6801767.0,,,,,,
445,2021-05-28,73,3.0,78.0,31.0,23.0,16.0,6209.0,55916.0,62125.0,72307,392,1252052.0,5611840.0,6863892.0,,,,,,
446,2021-05-29,56,0.0,74.0,30.0,23.0,18.0,4764.0,51692.0,56456.0,72363,392,1256816.0,5663532.0,6920348.0,,,,,,
447,2021-05-30,44,1.0,73.0,32.0,23.0,18.0,5210.0,41946.0,47156.0,72407,393,1262026.0,5705478.0,6967504.0,,,,,,
448,2021-05-31,50,1.0,70.0,31.0,22.0,17.0,6373.0,40690.0,47063.0,72457,394,1268399.0,5746168.0,7014567.0,,,,,,
449,2021-06-01,58,0.0,66.0,27.0,19.0,16.0,5963.0,37065.0,43028.0,72515,394,1274362.0,5783233.0,7057595.0,,,,,,
450,2021-06-02,58,1.0,57.0,22.0,16.0,14.0,4813.0,34755.0,39568.0,72573,395,1279175.0,5817988.0,7097163.0,,,,,,
451,2021-06-03,53,2.0,58.0,21.0,15.0,12.0,5325.0,37838.0,43163.0,72626,397,1284500.0,5855826.0,7140326.0,,,,,,
452,2021-06-04,83,1.0,52.0,18.0,13.0,11.0,6389.0,47828.0,54217.0,72709,398,1290889.0,5903654.0,7194543.0,,,,,,
453,2021-06-05,41,0.0,45.0,18.0,12.0,11.0,4906.0,44556.0,49462.0,72750,398,1295795.0,5948210.0,7244005.0,,,,,,
454,2021-06-06,29,0.0,50.0,17.0,13.0,12.0,5363.0,40913.0,46276.0,72779,398,1301158.0,5989123.0,7290281.0,,,,,,
455,2021-06-07,80,2.0,47.0,18.0,12.0,11.0,7271.0,39340.0,46611.0,72859,400,1308429.0,6028463.0,7336892.0,,,,,,
456,2021-06-08,60,1.0,45.0,19.0,11.0,9.0,5029.0,33406.0,38435.0,72919,401,1313458.0,6061869.0,7375327.0,,,,,,
457,2021-06-09,77,2.0,43.0,16.0,10.0,8.0,4956.0,34168.0,39124.0,72996,403,1318414.0,6096037.0,7414451.0,,,,,,
458,2021-06-10,59,4.0,47.0,17.0,11.0,9.0,5210.0,32454.0,37664.0,73055,407,1323624.0,6128491.0,7452115.0,,,,,,
459,2021-06-11,60,1.0,38.0,15.0,9.0,8.0,6314.0,47550.0,53864.0,73115,408,1329938.0,6176041.0,7505979.0,,,,,,
460,2021-06-12,42,1.0,33.0,13.0,8.0,6.0,5044.0,38458.0,43502.0,73157,409,1334982.0,6214499.0,7549481.0,,,,,,
461,2021-06-13,33,1.0,32.0,12.0,8.0,8.0,5572.0,37579.0,43151.0,73190,410,1340554.0,6252078.0,7592632.0,,,,,,
462,2021-06-14,57,1.0,30.0,11.0,8.0,8.0,5948.0,33904.0,39852.0,73247,411,1346502.0,6285982.0,7632484.0,,,,,,
463,2021-06-15,64,0.0,32.0,9.0,8.0,6.0,5788.0,29941.0,35729.0,73311,411,1352290.0,6315923.0,7668213.0,,,,,,
464,2021-06-16,68,0.0,38.0,12.0,8.0,6.0,4728.0,26396.0,31124.0,73379,411,1357018.0,6342319.0,7699337.0,,,,,,
465,2021-06-17,65,0.0,41.0,15.0,9.0,8.0,6903.0,27254.0,34157.0,73444,411,1363921.0,6369573.0,7733494.0,,,,,,
466,2021-06-18,76,0.0,45.0,18.0,11.0,10.0,6844.0,35047.0,41891.0,73520,411,1370765.0,6404620.0,7775385.0,,,,,,
467,2021-06-19,62,0.0,44.0,21.0,10.0,9.0,5337.0,35889.0,41226.0,73582,411,1376102.0,6440509.0,7816611.0,,,,,,
468,2021-06-20,61,0.0,46.0,22.0,10.0,10.0,5832.0,24778.0,30610.0,73643,411,1381934.0,6465287.0,7847221.0,,,,,,
469,2021-06-21,67,0.0,46.0,19.0,11.0,10.0,4944.0,16306.0,21250.0,73710,411,1386878.0,6481593.0,7868471.0,,,,,,
470,2021-06-22,122,0.0,47.0,19.0,11.0,9.0,6289.0,31385.0,37674.0,73832,411,1393167.0,6512978.0,7906145.0,,,,,,
471,2021-06-23,167,0.0,43.0,19.0,11.0,10.0,4876.0,28537.0,33413.0,73999,411,1398043.0,6541515.0,7939558.0,,,,,,
472,2021-06-24,175,0.0,47.0,19.0,11.0,10.0,5874.0,28553.0,34427.0,74174,411,1403917.0,6570068.0,7973985.0,,,,,,
473,2021-06-25,169,0.0,41.0,17.0,11.0,9.0,5222.0,37438.0,42660.0,74343,411,1409139.0,6607506.0,8016645.0,,,,,,
474,2021-06-26,226,0.0,43.0,18.0,11.0,10.0,5777.0,36032.0,41809.0,74569,411,1414916.0,6643538.0,8058454.0,,,,,,
475,2021-06-27,216,0.0,50.0,18.0,10.0,8.0,5276.0,33511.0,38787.0,74785,411,1420192.0,6677049.0,8097241.0,,,,,,
476,2021-06-28,314,0.0,54.0,17.0,9.0,7.0,6221.0,31325.0,37546.0,75099,411,1426413.0,6708374.0,8134787.0,,,,,,
477,2021-06-29,332,0.0,59.0,20.0,9.0,6.0,4918.0,44823.0,49741.0,75431,411,1431331.0,6753197.0,8184528.0,,,,,,
478,2021-06-30,429,0.0,54.0,20.0,9.0,6.0,5219.0,31020.0,36239.0,75860,411,1436550.0,6784217.0,8220767.0,,,,,,
479,2021-07-01,473,0.0,59.0,18.0,9.0,6.0,6812.0,30638.0,37450.0,76333,411,1443362.0,6814855.0,8258217.0,,,,,,
480,2021-07-02,529,0.0,54.0,20.0,10.0,7.0,6531.0,38681.0,45212.0,76862,411,1449893.0,6853536.0,8303429.0,,,,,,
481,2021-07-03,583,0.0,63.0,21.0,10.0,8.0,6038.0,42320.0,48358.0,77445,411,1455931.0,6895856.0,8351787.0,,,,,,
482,2021-07-04,577,1.0,71.0,19.0,13.0,9.0,6498.0,39350.0,45848.0,78022,412,1462429.0,6935206.0,8397635.0,,,,,,
483,2021-07-05,787,1.0,88.0,23.0,13.0,9.0,6613.0,37065.0,43678.0,78809,413,1469042.0,6972271.0,8441313.0,,,,,,
484,2021-07-06,827,0.0,89.0,26.0,12.0,10.0,6131.0,35475.0,41606.0,79636,413,1475173.0,7007746.0,8482919.0,,,,,,
485,2021-07-07,952,0.0,93.0,27.0,12.0,10.0,6144.0,37901.0,44045.0,80588,413,1481317.0,7045647.0,8526964.0,,,,,,
486,2021-07-08,993,0.0,107.0,28.0,11.0,10.0,7924.0,41108.0,49032.0,81581,413,1489241.0,7086755.0,8575996.0,,,,,,
487,2021-07-09,882,0.0,117.0,30.0,13.0,12.0,6873.0,55288.0,62161.0,82463,413,1496114.0,7142043.0,8638157.0,,,,,,
488,2021-07-10,960,0.0,125.0,32.0,14.0,13.0,8097.0,61213.0,69310.0,83423,413,1504211.0,7203256.0,8707467.0,,,,,,
489,2021-07-11,849,0.0,139.0,34.0,14.0,13.0,5614.0,58051.0,63665.0,84272,413,1509825.0,7261307.0,8771132.0,,,,,,
490,2021-07-12,832,0.0,153.0,40.0,17.0,16.0,6365.0,53399.0,59764.0,85104,413,1516190.0,7314706.0,8830896.0,,,,,,
491,2021-07-13,1081,3.0,159.0,41.0,19.0,18.0,7589.0,55309.0,62898.0,86185,416,1523779.0,7370015.0,8893794.0,,,,,,
492,2021-07-14,1120,2.0,165.0,40.0,18.0,16.0,6136.0,56520.0,62656.0,87305,418,1529915.0,7426535.0,8956450.0,,,,,,
493,2021-07-15,1152,1.0,181.0,48.0,19.0,18.0,9903.0,57302.0,67205.0,88457,419,1539818.0,7483837.0,9023655.0,,,,,,
494,2021-07-16,953,1.0,190.0,44.0,19.0,19.0,8260.0,64751.0,73011.0,89410,420,1548078.0,7548588.0,9096666.0,,89.5,10.5,190.0,170.05,19.95
495,2021-07-17,928,1.0,203.0,54.0,20.0,20.0,7032.0,65842.0,72874.0,90338,421,1555110.0,7614430.0,9169540.0,,90.2,9.8,203.0,183.10600000000002,19.894000000000002
496,2021-07-18,858,1.0,218.0,55.0,21.0,20.0,6755.0,64054.0,70809.0,91196,422,1561865.0,7678484.0,9240349.0,,91.3,8.7,218.0,199.034,18.965999999999998
497,2021-07-19,1056,5.0,228.0,56.0,22.0,22.0,7483.0,61981.0,69464.0,92252,427,1569348.0,7740465.0,9309813.0,,91.2,8.8,228.0,207.93600000000004,20.064
498,2021-07-20,995,1.0,231.0,59.0,23.0,23.0,7704.0,59627.0,67331.0,93247,428,1577052.0,7800092.0,9377144.0,,90.0,10.0,231.0,207.9,23.1
499,2021-07-21,1014,4.0,243.0,63.0,26.0,26.0,7537.0,65561.0,73098.0,94261,432,1584589.0,7865653.0,9450242.0,,92.2,7.8,243.0,224.04600000000002,18.953999999999997
500,2021-07-22,1046,5.0,264.0,68.0,29.0,28.0,8298.0,80890.0,89188.0,95307,437,1592887.0,7946543.0,9539430.0,,90.2,9.8,264.0,238.128,25.872000000000003
501,2021-07-23,895,0.0,254.0,63.0,29.0,29.0,9001.0,67272.0,76273.0,96202,437,1601888.0,8013815.0,9615703.0,,88.2,11.8,254.0,224.028,29.972
502,2021-07-24,789,3.0,259.0,69.0,31.0,28.0,5812.0,68386.0,74198.0,96991,440,1607700.0,8082201.0,9689901.0,,88.0,12.0,259.0,227.92,31.08
503,2021-07-25,727,2.0,276.0,71.0,34.0,32.0,7011.0,66042.0,73053.0,97718,442,1614711.0,8148243.0,9762954.0,,88.8,11.2,276.0,245.088,30.912
504,2021-07-26,851,2.0,270.0,76.0,33.0,31.0,8272.0,63687.0,71959.0,98569,444,1622983.0,8211930.0,9834913.0,,85.5,14.5,270.0,230.85,39.15
505,2021-07-27,791,6.0,292.0,80.0,38.0,34.0,6693.0,58370.0,65063.0,99360,450,1629676.0,8270300.0,9899976.0,,88.0,12.0,292.0,256.96,35.04
506,2021-07-28,769,3.0,286.0,83.0,42.0,40.0,6616.0,64062.0,70678.0,100129,453,1636292.0,8334362.0,9970654.0,,88.8,11.2,286.0,253.968,32.032
507,2021-07-29,655,4.0,283.0,83.0,41.0,39.0,7425.0,60805.0,68230.0,100784,457,1643717.0,8395167.0,10038884.0,,88.3,11.7,283.0,249.88899999999998,33.111
508,2021-07-30,635,3.0,279.0,85.0,38.0,36.0,7603.0,66519.0,74122.0,101419,460,1651320.0,8461686.0,10113006.0,,90.0,10.0,279.0,251.1,27.9
509,2021-07-31,527,3.0,288.0,82.0,41.0,39.0,7227.0,87052.0,94279.0,101946,463,1658547.0,8548738.0,10207285.0,,91.13,8.87,288.0,262.45439999999996,25.5456
510,2021-08-01,277,1.0,301.0,86.0,45.0,42.0,6218.0,17036.0,23254.0,102223,464,1664765.0,8565774.0,10230539.0,,89.85,10.15,301.0,270.44849999999997,30.5515
511,2021-08-02,493,4.0,287.0,88.0,43.0,36.0,7786.0,25797.0,33583.0,102716,468,1672551.0,8591571.0,10264122.0,,88.62,11.38,287.0,254.3394,32.6606
512,2021-08-03,598,4.0,289.0,98.0,49.0,40.0,9204.0,52385.0,61589.0,103314,472,1681755.0,8643956.0,10325711.0,,89.28,10.72,289.0,258.0192,30.980800000000002
513,2021-08-04,575,2.0,273.0,90.0,49.0,41.0,6814.0,54648.0,61462.0,103889,474,1688569.0,8698604.0,10387173.0,,89.02,10.98,273.0,243.0246,29.9754
514,2021-08-05,580,3.0,293.0,96.0,50.0,45.0,8661.0,27480.0,36141.0,104469,477,1697230.0,8726084.0,10423314.0,,89.77,10.23,293.0,263.0261,29.973900000000004
515,2021-08-06,525,4.0,292.0,96.0,51.0,48.0,7385.0,51893.0,59278.0,104994,481,1704615.0,8777977.0,10482592.0,,90.07,9.93000000000001,292.0,263.0044,28.99560000000003
516,2021-08-07,599,1.0,285.0,95.0,52.0,50.0,7194.0,54689.0,61883.0,105593,482,1711809.0,8832666.0,10544475.0,,90.53,9.47,285.0,258.0105,26.989500000000003
517,2021-08-08,389,4.0,286.0,96.0,57.0,54.0,7069.0,28127.0,35196.0,105982,486,1718878.0,8860793.0,10579671.0,,89.87,10.13,286.0,257.02819999999997,28.9718
518,2021-08-09,446,3.0,278.0,98.0,52.0,50.0,6961.0,35466.0,42427.0,106428,489,1725839.0,8896259.0,10622098.0,,88.13,11.87,278.0,245.0014,32.998599999999996
519,2021-08-10,573,3.0,263.0,87.0,52.0,50.0,6364.0,56191.0,62555.0,107001,492,1732203.0,8952450.0,10684653.0,,87.55,12.45,263.0,230.2565,32.7435
520,2021-08-11,484,7.0,264.0,92.0,55.0,51.0,6726.0,47523.0,54249.0,107485,499,1738929.0,8999973.0,10738902.0,,84.1,15.9,264.0,222.02399999999997,41.976000000000006
521,2021-08-12,402,6.0,276.0,95.0,55.0,51.0,6806.0,46678.0,53484.0,107887,505,1745735.0,9046651.0,10792386.0,,84.43,15.57,276.0,233.0268,42.9732
522,2021-08-13,419,3.0,259.0,92.0,52.0,45.0,6344.0,47829.0,54173.0,108306,508,1752079.0,9094480.0,10846559.0,,83.1,16.9,259.0,215.22899999999998,43.770999999999994
523,2021-08-14,401,1.0,244.0,87.0,51.0,47.0,6857.0,47639.0,54496.0,108707,509,1758936.0,9142119.0,10901055.0,,81.97,18.03,244.0,200.0068,43.99320000000001
524,2021-08-15,165,1.0,240.0,84.0,49.0,46.0,6164.0,7844.0,14008.0,108872,510,1765100.0,9149963.0,10915063.0,,82.09,17.91,240.0,197.01600000000002,42.983999999999995
525,2021-08-16,381,6.0,234.0,85.0,47.0,46.0,5980.0,38394.0,44374.0,109253,516,1771080.0,9188357.0,10959437.0,,81.2,18.8,234.0,190.00799999999998,43.992
526,2021-08-17,412,3.0,232.0,92.0,52.0,51.0,6388.0,55002.0,61390.0,109665,519,1777468.0,9243359.0,11020827.0,,81.1,18.9,232.0,188.15199999999996,43.84799999999999
527,2021-08-18,433,3.0,223.0,90.0,52.0,47.0,5927.0,38548.0,44475.0,110098,522,1783395.0,9281907.0,11065302.0,,81.17,18.83,223.0,181.0091,41.99089999999999
528,2021-08-19,420,4.0,208.0,85.0,50.0,45.0,6646.0,41574.0,48220.0,110518,526,1790041.0,9323481.0,11113522.0,,82.22,17.78,208.0,171.0176,36.982400000000005
529,2021-08-20,311,6.0,201.0,77.0,49.0,45.0,7075.0,40985.0,48060.0,110829,532,1797116.0,9364466.0,11161582.0,,83.09,16.91,201.0,167.0109,33.9891
530,2021-08-21,311,3.0,194.0,70.0,43.0,37.0,7368.0,44131.0,51499.0,111140,535,1804484.0,9408597.0,11213081.0,,82.48,17.52,194.0,160.0112,33.9888
531,2021-08-22,193,6.0,194.0,76.0,44.0,37.0,6384.0,25707.0,32091.0,111333,541,1810868.0,9434304.0,11245172.0,,82.99,17.01,194.0,161.0006,32.99940000000001
532,2021-08-23,333,2.0,196.0,75.0,44.0,38.0,6258.0,45741.0,51999.0,111666,543,1817126.0,9480045.0,11297171.0,,82.66,17.34,196.0,162.0136,33.986399999999996
533,2021-08-24,355,2.0,184.0,72.0,42.0,35.0,7640.0,44814.0,52454.0,112021,545,1824766.0,9524859.0,11349625.0,,84.79,15.21,184.0,156.0136,27.986400000000003
534,2021-08-25,257,0.0,181.0,75.0,41.0,37.0,5536.0,34042.0,39578.0,112278,545,1830302.0,9558901.0,11389203.0,,86.19,13.81,181.0,156.0039,24.996100000000002
535,2021-08-26,254,5.0,178.0,72.0,38.0,31.0,5367.0,40015.0,45382.0,112532,550,1835669.0,9598916.0,11434585.0,,86.52,13.48,178.0,154.0056,23.9944
536,2021-08-27,324,6.0,159.0,66.0,30.0,25.0,6061.0,28426.0,34487.0,112856,555,1841730.0,9627342.0,11469072.0,database update resulted to -1 death,83.02,16.98,159.0,132.00179999999997,26.9982
537,2021-08-28,213,2.0,152.0,59.0,28.0,24.0,5919.0,41803.0,47722.0,113069,557,1847649.0,9669145.0,11516794.0,,82.9,17.1,152.0,126.00800000000001,25.992000000000004
538,2021-08-29,208,3.0,157.0,61.0,27.0,24.0,5191.0,24836.0,30027.0,113277,560,1852840.0,9693981.0,11546821.0,,84.08,15.92,157.0,132.0056,24.9944
539,2021-08-30,311,2.0,143.0,58.0,24.0,20.0,6575.0,47002.0,53577.0,113588,562,1859415.0,9740983.0,11600398.0,,83.22,16.78,143.0,119.0046,23.9954
540,2021-08-31,287,2.0,138.0,54.0,25.0,22.0,6424.0,43917.0,50341.0,113875,564,1865839.0,9784900.0,11650739.0,,78.99,21.01,138.0,109.00619999999999,28.9938
541,2021-09-01,256,5.0,137.0,49.0,23.0,18.0,5570.0,39350.0,44920.0,114131,569,1871409.0,9824250.0,11695659.0,,81.76,18.24,137.0,112.0112,24.988799999999998
